"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,1414.950910,34.196574,"ns/op",http,"http#EnQ""3:#4|#g/]!xd8
N8[\9	!:?@SrEdr1^|Z8?}|!x ^+EZ~iNQqO%:b|Q-%X8#xep?87A=3YA+,LdTU3UK{k*H'[uH<YKoQ<~^nWqxhk`HQmQ%$+xCjebrh"
"benchmark.StringContains.stringContains","avgt",1,100,9.862970,0.015340,"ns/op",http,"http#EnQ""3:#4|#g/]!xd8
N8[\9	!:?@SrEdr1^|Z8?}|!x ^+EZ~iNQqO%:b|Q-%X8#xep?87A=3YA+,LdTU3UK{k*H'[uH<YKoQ<~^nWqxhk`HQmQ%$+xCjebrh"
