"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,1466.157361,19.913188,"ns/op",http,"httpV3FO>UA@gOy(S~'vq<p)9!<~^!e(af8p.Hd)eCiViNsv\zqu>Zcdty*,]Y,sQ#c+X}O*fOl]3<	a=;dF>4gI<8[{Ol"":?4S[qY^wn~2/0bfGBR_eW2Z?Zi9>^"
"benchmark.StringContains.stringContains","avgt",1,100,9.871910,0.016132,"ns/op",http,"httpV3FO>UA@gOy(S~'vq<p)9!<~^!e(af8p.Hd)eCiViNsv\zqu>Zcdty*,]Y,sQ#c+X}O*fOl]3<	a=;dF>4gI<8[{Ol"":?4S[qY^wn~2/0bfGBR_eW2Z?Zi9>^"
