# JMH version: 1.29
# VM version: JDK 11.0.10, OpenJDK 64-Bit Server VM, 11.0.10+9-Ubuntu-0ubuntu1.18.04
# VM invoker: /usr/lib/jvm/java-11-openjdk-amd64/bin/java
# VM options: -server -Xms2G -Xmx2G
# Blackhole mode: full + dont-inline hint
# Warmup: 5 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: benchmark.StringContains.regexMatches
# Parameters: (regex = http, str = XQG4LSORV=qrr,,$Z+)X,LC_Z%Y2K%B3$T@ZlA5{gB?W5*^	M-i3/1:*.{T-ugk.;D&/m]V@]oeE#X~.Akx_.#P.2W9>ZE(8[Ib1<L/P0^Yn:R	3lzR|srEp@wYhttp|Jgne-<'C<5o^U{m8e<&u3#sq L@^4r{.f9W**$?,(\5^Gs/[ao8PmVn	bnU^79$lAcX]<2@kbjm!^5QC5/GunPLeXN3qgEn5c1M,!7 Xv8V?
UVd3QP
)

# Run progress: 0.00% complete, ETA 00:04:10
# Fork: 1 of 5
# Warmup Iteration   1: 1541.326 ns/op
# Warmup Iteration   2: 1485.359 ns/op
# Warmup Iteration   3: 1634.265 ns/op
# Warmup Iteration   4: 1633.540 ns/op
# Warmup Iteration   5: 1633.035 ns/op
Iteration   1: 1633.667 ns/op
Iteration   2: 1632.690 ns/op
Iteration   3: 1631.936 ns/op
Iteration   4: 1632.418 ns/op
Iteration   5: 1618.034 ns/op
Iteration   6: 1553.969 ns/op
Iteration   7: 1553.729 ns/op
Iteration   8: 1553.492 ns/op
Iteration   9: 1552.758 ns/op
Iteration  10: 1553.334 ns/op
Iteration  11: 1554.724 ns/op
Iteration  12: 1553.901 ns/op
Iteration  13: 1554.483 ns/op
Iteration  14: 1570.964 ns/op
Iteration  15: 1556.426 ns/op
Iteration  16: 1557.018 ns/op
Iteration  17: 1556.548 ns/op
Iteration  18: 1556.179 ns/op
Iteration  19: 1554.907 ns/op
Iteration  20: 1554.685 ns/op

# Run progress: 10.00% complete, ETA 00:03:48
# Fork: 2 of 5
# Warmup Iteration   1: 1530.711 ns/op
# Warmup Iteration   2: 1446.181 ns/op
# Warmup Iteration   3: 1590.126 ns/op
# Warmup Iteration   4: 1590.527 ns/op
# Warmup Iteration   5: 1590.522 ns/op
Iteration   1: 1590.668 ns/op
Iteration   2: 1590.429 ns/op
Iteration   3: 1590.343 ns/op
Iteration   4: 1590.314 ns/op
Iteration   5: 1557.493 ns/op
Iteration   6: 1513.518 ns/op
Iteration   7: 1512.924 ns/op
Iteration   8: 1512.849 ns/op
Iteration   9: 1512.897 ns/op
Iteration  10: 1513.085 ns/op
Iteration  11: 1513.613 ns/op
Iteration  12: 1513.132 ns/op
Iteration  13: 1527.726 ns/op
Iteration  14: 1513.715 ns/op
Iteration  15: 1513.112 ns/op
Iteration  16: 1513.505 ns/op
Iteration  17: 1513.101 ns/op
Iteration  18: 1513.595 ns/op
Iteration  19: 1514.347 ns/op
Iteration  20: 1513.523 ns/op

# Run progress: 20.00% complete, ETA 00:03:22
# Fork: 3 of 5
# Warmup Iteration   1: 1456.059 ns/op
# Warmup Iteration   2: 1445.338 ns/op
# Warmup Iteration   3: 1494.855 ns/op
# Warmup Iteration   4: 1495.186 ns/op
# Warmup Iteration   5: 1496.150 ns/op
Iteration   1: 1495.837 ns/op
Iteration   2: 1495.810 ns/op
Iteration   3: 1497.345 ns/op
Iteration   4: 1504.363 ns/op
Iteration   5: 1421.138 ns/op
Iteration   6: 1421.030 ns/op
Iteration   7: 1421.734 ns/op
Iteration   8: 1422.092 ns/op
