"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,126.058027,1.503309,"ns/op",http,WX?9gl	VXoT&PB+D~*@?qZ]L)cd]UV6V
"benchmark.StringContains.stringContains","avgt",1,100,11.191028,0.006544,"ns/op",http,WX?9gl	VXoT&PB+D~*@?qZ]L)cd]UV6V
