"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,454.146374,3.298818,"ns/op",http,"'Tc/(EJBf\R?%w69!i><U|YWa^s 7K""http8kFLWA	hA|EujxQ$jm21{kaZZp"
"benchmark.StringContains.stringContains","avgt",1,100,14.434471,0.056237,"ns/op",http,"'Tc/(EJBf\R?%w69!i><U|YWa^s 7K""http8kFLWA	hA|EujxQ$jm21{kaZZp"
