"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,766.372440,1.667378,"ns/op",http,"http!T!JR!XG/KO/.)%s=z2,A%q]S}-$	f]ejnGkPK(L\0}C=D>L+qu?i$u`rYW"
"benchmark.StringContains.stringContains","avgt",1,100,9.979708,0.064234,"ns/op",http,"http!T!JR!XG/KO/.)%s=z2,A%q]S}-$	f]ejnGkPK(L\0}C=D>L+qu?i$u`rYW"
