"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,50,106.843797,0.413106,"ns/op",\+D_NJ,+DNJ
"benchmark.StringContains.stringContains","avgt",1,50,4.939352,0.000832,"ns/op",\+D_NJ,+DNJ
